Ada,Add3,Adh6a,Agr2,Ahnak,Aldh1b1,Aldob,Alpi,Ang4,Anxa1,Anxa10,Anxa13,Anxa5,Apoa1,Apoa4,Apob,Apobec1,Apoc2,Atf5,Axin2,Basp1,Btc,Cavin3,Ccdc71l,Cck,Ccl25,Ccn2,Ccna2,Cdca7,Chga,Chgb,Clca1,Clca3b,Clps,Clu,Cpe,Cps1,Cryab,Cyp2c29,Dclk1,Egfr,F3,Fabp1,Fcgbp,Fos,GFP,Gkn3,Gstm1,Gstm3,Gstt1,Guca2a,H4c9,Hepacam2,Hook1,Ier3,Il18,Il1rn,Insm1,Itln1,Jaml,Junb,Kcne3,Klf4,Lgals3,Lgr5,Lor,Ly6a,Ly6d,Lypd8,Lyz1,Mal,Mki67,Mmp7,Msln,Muc2,Myb,Ndrg1,Neurod1,Neurog3,Nlrp6,Npc1l1,Nt5e,Nupr1,Olfm4,Pclaf,Pclo,Pcsk1,Pigr,Plat,Plaur,Pmepa1,Ppp1r1b,Prap1,Prxl2a,Pycard,Rab3c,Rbp2,Reg1,Reg3a,Reg3b,Reg3g,Reg4,Rgcc,Rhoc,Rnase1,Rps23,S100a7a,S100g,Scg2,Sct,Selenom,Serpinb9b,Sis,Slc12a2,Slc15a1,Slc28a2,Slc2a2,Slc2a5,Slc5a1,Slc7a7,Slc7a8,Slc7a9,Smim24,Smoc2,Spink4,Sprr1a,Sptssb,Sqstm1,Sult6b2,Tac1,Tff3,Tm4sf20,Tm4sf4,Tph1,Tuba1a,Txndc5,Vim,Yap1,Zfp36l2,Zg16
0,0,0,0,45,0,0,0,0,1,0,0,0,3,0,20,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,2,9,0,0,0,0,3,14,0,0,3,28,0,41,0,0,0,0,0,0,8,0,0,1,0,0,3,0,0,1,0,2,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,10,0,0,0,0,0,0,1,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,34,0,0,0,0,3,1,0,0,0,1,8,0,0,15,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,3,48,0,0,1,0,0,1,0,0,0,0,0,2,21,0,0,0,2,0,15,0,0,6,1,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,1,0,0,0,0,0,1,4,0,0
3,1,0,0,30,1,3,1,0,1,20,0,0,0,3,2,1,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,23,0,0,5,0,0,1,0,0,0,0,0,0,5,0,11,0,0,0,9,1,2,37,0,2,0,0,0,0,0,0,0,32,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,4,0,22,3,1,0,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,7,0,0,0,2,50,0,0,0,0,2,0,0
41,0,0,0,26,0,4,0,0,0,12,1,0,0,63,15,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,13,0,0,1,0,0,0,0,1,1,2,1,7,0,1,1,4,0,14,4,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,4,0,0,1,1,0,0,0,0,1,0,0,3,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,1,3,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,15,0,0,0,0,113,0,0,0,0,0,1,0
27,0,0,0,0,1,29,0,0,0,1,0,0,2,29,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,1,0,0,0,0,0
0,2,0,0,21,0,5,0,0,0,5,0,0,0,0,1,0,0,1,0,0,5,0,1,0,0,0,9,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,2,0,15,12,0,0,0,1,0,0,0,19,0,28,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,26,0,0,0,0,2,2,0
0,0,0,0,27,0,0,0,0,2,0,0,0,0,0,74,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,17,2,1,0,0,0,2,140,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,20,0,1,2,0,0,0,0,0,0,1,0,0,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
6,0,0,0,6,0,2,0,0,0,5,0,0,1,38,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,85,0,0,0,0,0,0,0
0,2,0,1,25,0,53,2,0,0,21,12,0,9,9,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,8,37,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,79,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,4,4,0,0,0,56,0,0,0,0,1,0,0
1,2,0,0,30,1,17,0,0,0,15,1,0,2,2,15,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,8,1,1,13,0,0,0,0,0,0,0,1,0,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,6,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,32,0,0,0,0,1,0,0
0,0,0,0,28,0,0,0,0,0,1,1,0,0,1,9,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,1,0,0,3,31,0,0,2,0,0,0,0,0,0,0,0,1,8,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,23,1,0,0,0,0,3,0,0,0,0,44,0,0,2,0,1,5,0,0,0,0,15,0,0,0,0,0,0,0,3,4,1,0,0,0,3,112,0,0,9,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,2,0,0
1,1,1,1,40,1,0,0,0,2,2,0,0,0,0,9,1,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,6,0,2,11,0,0,0,0,0,0,0,0,0,47,0,1,0,0,0,1,0,0,5,0,0,1,0,0,0,0,7,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,0,12,0,6,0,0,0,10,1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,3,3,1,0,0,1,0,36,0,0,7,0,2,0,0,0,0,1,1,0,4,0,2,0,0,0,6,0,1,9,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,3,0,0,2,0,62,1,0,0,0,0,0,15
0,0,0,0,53,0,0,0,0,0,5,1,0,57,0,67,1,0,0,0,1,3,0,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,4,39,0,0,7,0,0,8,0,0,0,0,0,0,9,0,1,0,0,0,6,1,2,8,1,4,0,0,0,0,0,0,0,73,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,70,1,0,0,0,0,3,0,0,0,0,11,0,0,0,0,7,1,0,0,0,0,11,0,0,0,0,0,0,0,6,3,0,0,0,0,4,48,0,0,12,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,6,0,2,8,0,0,0,0,0,1,2,0,0,76,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,31,0,0,0,0,0,6,0,0,0,0,8,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,52,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,1,0,1,0,1
0,0,0,0,7,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
0,0,0,0,17,0,0,0,0,1,4,1,0,49,0,59,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,0,2,7,0,0,9,0,0,0,0,0,0,11,0,1,0,0,0,5,0,0,3,0,3,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3,0,0,0,5,1,49,1,0,0,2,0,0,18,38,0,0,1,13,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,18,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0
0,0,1,0,1,0,79,0,1,0,1,0,0,28,29,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,5,1,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,7,0,0,0,1,3,0,1
1,0,0,0,55,0,0,0,0,3,3,1,0,0,12,36,0,0,0,0,5,5,0,0,0,0,52,0,0,0,0,0,1,0,23,23,1,1,0,0,7,8,0,0,13,0,2,0,0,0,0,0,0,1,16,0,0,0,0,0,16,0,2,4,0,3,0,0,0,0,0,0,0,81,0,0,0,1,0,0,0,3,0,2,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,1,0,3,0,0
0,0,0,0,35,0,0,0,0,0,4,1,0,0,0,16,0,0,6,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,4,6,0,0,0,0,1,83,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,1,2,0,0
27,1,0,0,11,0,28,1,0,0,4,0,1,25,98,8,2,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,42,0,0,0,0,0,0,0
1,0,0,0,61,0,0,0,0,7,1,0,0,0,0,18,0,1,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,73,51,2,0,0,0,5,63,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,5,0,0,0,0,0,1,0,0,0,0,58,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0,0
1,0,0,0,32,0,0,0,0,0,10,1,1,0,0,11,0,0,1,0,6,2,0,0,0,0,2,0,0,0,0,0,0,0,13,4,0,0,0,0,2,18,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,5,0,8,5,0,0,0,0,0,0,0,1,0,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,1,0,3,0,0
1,0,0,0,31,0,0,0,0,1,7,0,0,0,25,24,0,1,1,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,12,0,0,0,0,4,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,0,0,1,0,1,0,0
14,0,0,0,2,0,40,0,0,0,0,0,0,15,59,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2
2,1,0,0,1,2,39,0,0,0,0,0,0,8,13,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,4,0,0,7,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,9,0,0,0,0,0,1,0
0,2,0,4,16,0,14,0,0,1,7,9,0,0,0,4,0,0,2,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,4,0,1,0,0,2,0,0,0,0,1,0,5,0,0,0,5,0,14,4,1,0,0,0,0,0,0,4,0,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,40,0,0,0,0,4,2,0
0,0,0,0,44,0,4,0,0,3,5,1,1,0,2,3,0,0,1,0,1,4,0,0,0,0,1,4,1,0,0,0,0,1,0,1,0,1,0,0,2,5,0,0,2,0,1,0,0,0,0,0,0,0,27,0,6,0,0,1,6,0,3,4,0,8,0,0,0,0,0,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,1,0,2,0
36,0,0,0,3,0,14,1,0,0,6,0,0,0,65,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,93,0,0,0,0,0,0,0
5,2,0,0,86,0,0,0,0,0,5,0,0,5,0,43,0,2,1,0,0,3,0,2,0,0,8,0,0,0,0,0,0,0,9,3,2,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,5,0,16,13,1,0,0,0,6,0,0,1,0,57,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,0,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,36,1,1,0,1,2,0,0
0,0,0,0,33,0,0,0,0,3,0,0,0,0,10,8,0,0,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,20,7,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,10,0,0,0,1,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,0,0,0,1,0,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,2,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,18,0,0,0,0,0,1,0
0,7,0,3,14,0,5,0,0,0,4,1,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,23,1,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,7,0,11,3,0,0,0,0,0,0,0,46,0,47,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,5,0,0,1,1,1,0,0
0,0,0,0,44,0,0,0,0,0,6,1,0,72,0,51,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,25,0,0,0,1,2,19,0,0,0,0,0,1,11,0,5,0,0,0,10,0,0,12,1,6,0,3,0,1,1,0,0,81,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,8,0,1,0,0,0,4,0,0,0,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,10,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,63,0,0,0,0,1,0,0
0,0,0,0,50,1,0,0,0,2,0,0,0,1,0,26,4,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,38,10,0,0,0,0,5,23,0,0,1,1,0,0,0,0,0,0,0,1,29,0,0,0,0,0,19,0,2,1,1,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,3,0,2,0,0,1,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,2,0,0,2,3,3,0,0
10,1,0,0,51,1,10,2,0,0,16,7,1,0,2,20,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14,0,16,18,1,3,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,9,0,0,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,155,0,0,1,0,1,1,0
0,1,0,1,10,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,21,0,0,0,0,1,0,0
0,0,0,0,30,2,0,0,0,0,9,0,0,0,0,4,1,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,8,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,5,0,3,15,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,1,4,0,0,0,0,0,0,0,0,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,27,0,0,0,0,2,0,0
0,1,0,0,4,1,22,3,0,0,17,5,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,32,0,0,0,0,0,0,0
